Register Address;UnitName;UnitId;FunctionGroup;FunctionNumber;DatapointId;DatapointName;Type;TypeName;Decimal;FunctionGroup name;Function name;Steps;Min. value;Max. value;Writable;unit;Commentary;Text 0;Text 1;Text 2;Text 3;Text 4;Text 5;Text 6;Text 7;Text 8;Text 9;Text 10;Text 11;Text 12;Text 13;Text 14;Text 15;Text 16;Text 17;Text 18;Text 19;Text 20;Text 21;Text 22;Text 23;Text 24;Text 25;Text 26;Text 27;Text 28;Text 29;Text 30;Text 31
24537;HV;528;0;0;29045;Aktiver Fehler 4_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24538;HV;528;0;0;29045;Aktiver Fehler 4_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24539;HV;528;0;0;29045;Aktiver Fehler 4_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24540;HV;528;0;0;29045;Aktiver Fehler 4_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24541;HV;528;0;0;29045;Aktiver Fehler 4_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24542;HV;528;0;0;29045;Aktiver Fehler 4_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24543;HV;528;0;0;29045;Aktiver Fehler 4_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24544;HV;528;0;0;29045;Aktiver Fehler 4_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24545;HV;528;0;0;29045;Aktiver Fehler 4_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24546;HV;528;0;0;29046;Aktiver Fehler 5_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24547;HV;528;0;0;29046;Aktiver Fehler 5_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24548;HV;528;0;0;29046;Aktiver Fehler 5_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24549;HV;528;0;0;29046;Aktiver Fehler 5_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24550;HV;528;0;0;29046;Aktiver Fehler 5_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24551;HV;528;0;0;29046;Aktiver Fehler 5_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24552;HV;528;0;0;29046;Aktiver Fehler 5_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24553;HV;528;0;0;29046;Aktiver Fehler 5_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24554;HV;528;0;0;29046;Aktiver Fehler 5_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28843;HV;513;0;0;20034;Konfiguration Wartung;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28844;HV;513;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28845;HV;513;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28846;HV;513;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) high;2;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28847;HV;513;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) low;1;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28848;HV;513;0;0;21054;Quittierung;1;LIST;0;Allgemein;Allgemein;1;0x00000180;0;Yes; ;Über den Einsteller Quittieren wird mit dem Wert :#7 die Wartung quittiert#8 die Reinigung quittiert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28849;HV;513;50;0;37606;CO2 Abluft;1;U8;0;Lüftung;Lüftung;1;0;100;No;%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28850;HV;513;50;0;37607;CO2 Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28851;HV;513;50;0;37609;VOC Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28852;HV;513;50;0;37612;VOC Aussenluft Rohwert;1;S16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28853;HV;513;0;0;41612;Konfiguration Reinigung Vorfilter;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28854;HV;513;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28855;HV;513;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28856;HV;514;0;0;20034;Konfiguration Wartung;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28857;HV;514;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28858;HV;514;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28859;HV;514;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) high;2;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28860;HV;514;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) low;1;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28861;HV;514;0;0;21054;Quittierung;1;LIST;0;Allgemein;Allgemein;1;0x00000180;0;Yes; ;Über den Einsteller Quittieren wird mit dem Wert :#7 die Wartung quittiert#8 die Reinigung quittiert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28862;HV;514;50;0;37606;CO2 Abluft;1;U8;0;Lüftung;Lüftung;1;0;100;No;%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28863;HV;514;50;0;37607;CO2 Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28864;HV;514;50;0;37609;VOC Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28865;HV;514;50;0;37612;VOC Aussenluft Rohwert;1;S16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28866;HV;514;0;0;41612;Konfiguration Reinigung Vorfilter;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28867;HV;514;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28868;HV;514;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28869;HV;515;0;0;20034;Konfiguration Wartung;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28870;HV;515;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28871;HV;515;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28872;HV;515;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) high;2;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28873;HV;515;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) low;1;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28874;HV;515;0;0;21054;Quittierung;1;LIST;0;Allgemein;Allgemein;1;0x00000180;0;Yes; ;Über den Einsteller Quittieren wird mit dem Wert :#7 die Wartung quittiert#8 die Reinigung quittiert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28875;HV;515;50;0;37606;CO2 Abluft;1;U8;0;Lüftung;Lüftung;1;0;100;No;%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28876;HV;515;50;0;37607;CO2 Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28877;HV;515;50;0;37609;VOC Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28878;HV;515;50;0;37612;VOC Aussenluft Rohwert;1;S16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28879;HV;515;0;0;41612;Konfiguration Reinigung Vorfilter;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28880;HV;515;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28881;HV;515;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28882;HV;516;0;0;20034;Konfiguration Wartung;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28883;HV;516;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28884;HV;516;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28885;HV;516;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) high;2;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28886;HV;516;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) low;1;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28887;HV;516;0;0;21054;Quittierung;1;LIST;0;Allgemein;Allgemein;1;0x00000180;0;Yes; ;Über den Einsteller Quittieren wird mit dem Wert :#7 die Wartung quittiert#8 die Reinigung quittiert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28888;HV;516;50;0;37606;CO2 Abluft;1;U8;0;Lüftung;Lüftung;1;0;100;No;%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28889;HV;516;50;0;37607;CO2 Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28890;HV;516;50;0;37609;VOC Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28891;HV;516;50;0;37612;VOC Aussenluft Rohwert;1;S16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28892;HV;516;0;0;41612;Konfiguration Reinigung Vorfilter;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28893;HV;516;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28894;HV;516;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28895;HV;517;0;0;20034;Konfiguration Wartung;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28896;HV;517;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28897;HV;517;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28898;HV;517;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) high;2;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28899;HV;517;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) low;1;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28900;HV;517;0;0;21054;Quittierung;1;LIST;0;Allgemein;Allgemein;1;0x00000180;0;Yes; ;Über den Einsteller Quittieren wird mit dem Wert :#7 die Wartung quittiert#8 die Reinigung quittiert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28901;HV;517;50;0;37606;CO2 Abluft;1;U8;0;Lüftung;Lüftung;1;0;100;No;%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28902;HV;517;50;0;37607;CO2 Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28903;HV;517;50;0;37609;VOC Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28904;HV;517;50;0;37612;VOC Aussenluft Rohwert;1;S16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28905;HV;517;0;0;41612;Konfiguration Reinigung Vorfilter;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28906;HV;517;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28907;HV;517;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28908;HV;518;0;0;20034;Konfiguration Wartung;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28909;HV;518;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28910;HV;518;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28911;HV;518;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) high;2;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28912;HV;518;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) low;1;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28913;HV;518;0;0;21054;Quittierung;1;LIST;0;Allgemein;Allgemein;1;0x00000180;0;Yes; ;Über den Einsteller Quittieren wird mit dem Wert :#7 die Wartung quittiert#8 die Reinigung quittiert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28914;HV;518;50;0;37606;CO2 Abluft;1;U8;0;Lüftung;Lüftung;1;0;100;No;%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28915;HV;518;50;0;37607;CO2 Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28916;HV;518;50;0;37609;VOC Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28917;HV;518;50;0;37612;VOC Aussenluft Rohwert;1;S16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28918;HV;518;0;0;41612;Konfiguration Reinigung Vorfilter;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28919;HV;518;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28920;HV;518;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28921;HV;519;0;0;20034;Konfiguration Wartung;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28922;HV;519;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28923;HV;519;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28924;HV;519;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) high;2;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28925;HV;519;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) low;1;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28926;HV;519;0;0;21054;Quittierung;1;LIST;0;Allgemein;Allgemein;1;0x00000180;0;Yes; ;Über den Einsteller Quittieren wird mit dem Wert :#7 die Wartung quittiert#8 die Reinigung quittiert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28927;HV;519;50;0;37606;CO2 Abluft;1;U8;0;Lüftung;Lüftung;1;0;100;No;%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28928;HV;519;50;0;37607;CO2 Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28929;HV;519;50;0;37609;VOC Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28930;HV;519;50;0;37612;VOC Aussenluft Rohwert;1;S16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28931;HV;519;0;0;41612;Konfiguration Reinigung Vorfilter;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28932;HV;519;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28933;HV;519;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28934;HV;520;0;0;20034;Konfiguration Wartung;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28935;HV;520;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28936;HV;520;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28937;HV;520;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) high;2;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28938;HV;520;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) low;1;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28939;HV;520;0;0;21054;Quittierung;1;LIST;0;Allgemein;Allgemein;1;0x00000180;0;Yes; ;Über den Einsteller Quittieren wird mit dem Wert :#7 die Wartung quittiert#8 die Reinigung quittiert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28940;HV;520;50;0;37606;CO2 Abluft;1;U8;0;Lüftung;Lüftung;1;0;100;No;%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28941;HV;520;50;0;37607;CO2 Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28942;HV;520;50;0;37609;VOC Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28943;HV;520;50;0;37612;VOC Aussenluft Rohwert;1;S16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28944;HV;520;0;0;41612;Konfiguration Reinigung Vorfilter;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28945;HV;520;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28946;HV;520;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28947;HV;521;0;0;20034;Konfiguration Wartung;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28948;HV;521;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28949;HV;521;0;0;20037;Wartungsszählwert Meldung Wartung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28950;HV;521;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) high;2;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28951;HV;521;0;0;21058;Restlaufzeit Wartungszähler (Betriebswochen) low;1;S32; ;Allgemein;Allgemein;1;0;0;No; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28952;HV;521;0;0;21054;Quittierung;1;LIST;0;Allgemein;Allgemein;1;0x00000180;0;Yes; ;Über den Einsteller Quittieren wird mit dem Wert :#7 die Wartung quittiert#8 die Reinigung quittiert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28953;HV;521;50;0;37606;CO2 Abluft;1;U8;0;Lüftung;Lüftung;1;0;100;No;%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28954;HV;521;50;0;37607;CO2 Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28955;HV;521;50;0;37609;VOC Abluft Rohwert;1;U16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28956;HV;521;50;0;37612;VOC Aussenluft Rohwert;1;S16;0;Lüftung;Lüftung;1;450;10000;No;ppm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28957;HV;521;0;0;41612;Konfiguration Reinigung Vorfilter;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28958;HV;521;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) high;2;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28959;HV;521;0;0;41613;Reinigungszählwert Meldung Reinigung (Betriebswochen) low;1;U32;0;Allgemein;Allgemein;1;0;52;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28960;HV;522;0;0;20034;Konfiguration Wartung;1;LIST;0;Allgemein;Allgemein;1;0x0003;0;No;;;AUS;EIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
